success,api_status,filename,image_path,true_level,predicted_stage,gemini_stage_raw,gemini_title,gemini_description,analysis_time
True,200,20240216135059nWPzuu_sepia_jpg.rf.6012f516da74b6d29f578db2fb6ef13e.jpg,C:\Users\301\Desktop\test_data_set\test\7\20240216135059nWPzuu_sepia_jpg.rf.6012f516da74b6d29f578db2fb6ef13e.jpg,7,5,2,중등도 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 쉽게 보입니다. 모발이 가늘어지고 힘이 없어 보입니다.",3.633194923400879
True,200,20240302062739ypHcMG_rgbshift_jpg.rf.20d84e74088a0bd5ac1c61ebf6d00c05.jpg,C:\Users\301\Desktop\test_data_set\test\7\20240302062739ypHcMG_rgbshift_jpg.rf.20d84e74088a0bd5ac1c61ebf6d00c05.jpg,7,3,1,초기 탈모,"정수리 부분의 모발 밀도 감소가 관찰됩니다. 모발이 가늘어지고 두피가 비쳐 보이는 초기 단계로 진행 중입니다. 아직 심각한 단계는 아니지만, 조기에 관리를 시작하는 것이 중요합니다.",4.6950953006744385
True,200,eu-04a53e8d-0642-47ce-afed-0dce3d2e3b85_gauss_jpg.rf.71557f32a418b18df2414e9ae976eb1c.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-04a53e8d-0642-47ce-afed-0dce3d2e3b85_gauss_jpg.rf.71557f32a418b18df2414e9ae976eb1c.jpg,7,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 햇빛에 반짝이는 현상이 관찰됩니다. 이는 모발이 가늘어지고 숱이 적어짐에 따라 두피가 더 많이 노출되기 때문입니다.  주변부 모발과 비교했을 때 확연한 차이를 보입니다.",5.352936029434204
True,200,eu-04a53e8d-0642-47ce-afed-0dce3d2e3b85_rgbshift_jpg.rf.82f463b1be47876cb9c88f094c117c14.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-04a53e8d-0642-47ce-afed-0dce3d2e3b85_rgbshift_jpg.rf.82f463b1be47876cb9c88f094c117c14.jpg,7,5,2,중등도 남성형 탈모,정수리 부분의 모발 밀도가 눈에 띄게 감소되어 두피가 쉽게 보이는 상태입니다.  주변부 모발과 비교했을 때 정수리 부분의 모발이 가늘어지고 숱이 적어진 것이 확인됩니다.,5.340044260025024
True,200,eu-15cb7654-1f49-4f13-a500-8adb845e2284_channeldrop_jpg.rf.008a461a35dae3b7e8dad1b72b14fbe2.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-15cb7654-1f49-4f13-a500-8adb845e2284_channeldrop_jpg.rf.008a461a35dae3b7e8dad1b72b14fbe2.jpg,7,2,0,정상,제공된 이미지는 두피 분석에 적합하지 않습니다. 두피와 모발 상태를 정확히 판단하기 어렵습니다.,3.2563087940216064
True,200,eu-15cb7654-1f49-4f13-a500-8adb845e2284_gauss_jpg.rf.c473caa094d00e5bc253d136d2ca0172.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-15cb7654-1f49-4f13-a500-8adb845e2284_gauss_jpg.rf.c473caa094d00e5bc253d136d2ca0172.jpg,7,7,3,심각한 탈모,"두피의 대부분에서 모발이 거의 관찰되지 않으며, 육안으로도 심각한 탈모 상태임을 확인할 수 있습니다.",3.6167190074920654
True,200,eu-5077c9d7-a510-4542-adf4-e7d01b018aa2_sepia_jpg.rf.9645043779f5d54aa7b2e7fbf995e9c2.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-5077c9d7-a510-4542-adf4-e7d01b018aa2_sepia_jpg.rf.9645043779f5d54aa7b2e7fbf995e9c2.jpg,7,5,2,중등도 탈모,두피 전체적으로 모발이 가늘어지고 밀도가 감소한 것이 관찰됩니다. 특히 정수리 부분의 탈모가 눈에 띄게 진행되어 두피가 비쳐 보이는 상태입니다. 이는 남성형 탈모의 전형적인 양상으로 중등도 단계에 해당합니다.,5.495434045791626
True,200,eu-5b6f3f83-50aa-4683-8a0a-a73a3c1f9893_channeldrop_jpg.rf.812150165e1c9d59d6970c4f6061ccb7.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-5b6f3f83-50aa-4683-8a0a-a73a3c1f9893_channeldrop_jpg.rf.812150165e1c9d59d6970c4f6061ccb7.jpg,7,3,1,초기 탈모,"두피 전체적으로 모발이 가늘어지고 밀도가 감소하는 초기 탈모 증상이 관찰됩니다. 특히 정수리 부분을 중심으로 모발이 얇아지고 두피가 비쳐 보이는 현상이 나타나고 있습니다. 아직 심각한 단계는 아니지만, 방치할 경우 탈모가 진행될 가능성이 있습니다.",5.180306911468506
True,200,eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_gauss_jpg.rf.5c14bf47f50d3506d40935ed62e0d0a3.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_gauss_jpg.rf.5c14bf47f50d3506d40935ed62e0d0a3.jpg,7,7,3,심각한 탈모,두피 전체에 걸쳐 모발이 거의 남아있지 않은 상태입니다. 모낭의 기능이 상당히 저하되었을 가능성이 높습니다.,3.711967706680298
True,200,eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_jpg.rf.b4043695b78a6a492308e56b7d4aa1f8.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-729c12a1-dacc-45a8-a321-096f5bfa7a55_jpg.rf.b4043695b78a6a492308e56b7d4aa1f8.jpg,7,7,3,심각한 탈모,두정부를 중심으로 모발이 거의 남아있지 않은 심각한 탈모 상태입니다. 두피가 햇빛에 직접 노출되어 광택이 보이는 것으로 보아 오랜 기간 탈모가 진행된 것으로 추정됩니다.,5.41219687461853
True,200,eu-a3fdadc5-2ae0-4f5d-968b-a72e98fa6052_jpg.rf.51b9084c476dfd6a5e279893fbb2f6c3.jpg,C:\Users\301\Desktop\test_data_set\test\7\eu-a3fdadc5-2ae0-4f5d-968b-a72e98fa6052_jpg.rf.51b9084c476dfd6a5e279893fbb2f6c3.jpg,7,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소하고 두피가 쉽게 보이는 상태입니다.  전체적인 모발 숱이 줄어들었으며, 특히 정수리 부분을 중심으로 탈모가 진행되고 있습니다.",5.408209323883057
True,200,exhibition_202304_0000087_gauss_jpg.rf.5d5d97a75d7526e4bbc045e5dfb1b3a5.jpg,C:\Users\301\Desktop\test_data_set\test\7\exhibition_202304_0000087_gauss_jpg.rf.5d5d97a75d7526e4bbc045e5dfb1b3a5.jpg,7,5,2,중등도 남성형 탈모,"정수리 부분의 모발 밀도가 눈에 띄게 감소했으며, 두피가 비쳐 보이는 영역이 확대되었습니다.  주변부와 비교했을 때 확연한 차이를 보입니다.",5.392895460128784
